ItemReFabricType,RebodyPattern0LightColor,RebodyPattern1LightColor,RebodyPattern2LightColor,RebodyPattern3LightColor,RebodyPattern4LightColor,RebodyPattern5LightColor,RebodyPattern6LightColor,RebodyPattern7LightColor,RefabricPattern0LightColor,RefabricPattern1LightColor,RefabricPattern2LightColor,RefabricPattern3LightColor,RefabricPattern4LightColor,RefabricPattern5LightColor,RefabricPattern6LightColor,RefabricPattern7LightColor,RemakeLotType,ItemUniqueID,RemakeKitNum,UniqueID,d4f43b0b u8,ReBodyPattern0Color0,ReBodyPattern0Color1,ReBodyPattern1Color0,ReBodyPattern1Color1,ReBodyPattern2Color0,ReBodyPattern2Color1,ReBodyPattern3Color0,ReBodyPattern3Color1,ReBodyPattern4Color0,ReBodyPattern4Color1,ReBodyPattern5Color0,ReBodyPattern5Color1,ReBodyPattern6Color0,ReBodyPattern6Color1,ReBodyPattern7Color0,ReBodyPattern7Color1,ReBodyPatternNum,e0563503 u8,ReFabricPattern0Color0,ReFabricPattern0Color1,ReFabricPattern0VisibleOff,ReFabricPattern1Color0,ReFabricPattern1Color1,ReFabricPattern2Color0,ReFabricPattern2Color1,ReFabricPattern3Color0,ReFabricPattern3Color1,ReFabricPattern4Color0,ReFabricPattern4Color1,ReFabricPattern5Color0,ReFabricPattern5Color1,ReFabricPattern6Color0,ReFabricPattern6Color1,ReFabricPattern7Color0,ReFabricPattern7Color1,ReFabricPatternNum
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13819,1,1510,0,9,8,7,6,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,13829,1,1511,1,6,8,1,8,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13517,7,1512,0,11,1,12,4,10,1,6,6,4,4,1,1,7,7,11,12,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13884,2,1513,0,8,12,9,8,12,7,5,0,2,12,6,12,11,12,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,2606,4,1514,0,8,12,9,12,12,12,5,12,2,12,6,12,11,12,14,14,6,0,14,12,0,14,1,14,4,14,6,14,2,14,7,14,14,14,14,5
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,522,1,1515,0,12,12,6,12,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13488,1,1516,0,9,1,10,7,12,4,2,5,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13926,1,1519,0,12,11,10,12,1,12,4,12,7,11,6,12,8,9,14,14,6,0,14,14,1,14,11,14,11,14,11,14,1,14,6,14,4,14,7,7
MyDesign,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,13925,2,1520,0,10,10,12,12,11,11,14,14,14,14,14,14,14,14,14,14,2,0,14,12,0,14,12,14,10,14,11,14,5,14,6,14,4,14,4,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13927,7,1521,0,5,12,11,12,2,12,7,12,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,13831,1,1522,1,1,8,4,8,6,8,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,13832,1,1523,1,7,8,2,8,6,8,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13930,1,1524,0,13,13,2,12,4,5,11,4,1,12,11,8,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14017,7,1542,0,9,6,11,6,10,9,6,11,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14018,5,1543,0,12,6,12,6,8,8,10,1,11,6,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14019,2,1544,0,6,9,6,12,6,9,9,8,11,9,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14029,1,1546,0,1,12,2,12,7,0,3,12,12,6,10,11,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14049,7,1547,0,11,12,11,10,11,11,11,1,11,7,11,0,11,6,11,4,7,0,14,14,1,14,10,14,5,14,9,14,4,14,8,14,14,14,14,5
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14055,2,1548,0,12,6,8,12,1,0,6,8,4,11,10,9,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14053,1,1549,0,6,8,6,12,6,10,6,11,6,1,6,7,6,5,6,9,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14054,4,1550,0,8,12,9,12,12,7,5,0,2,12,6,12,11,12,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14051,7,1552,0,7,7,11,11,9,9,12,12,10,10,6,6,2,2,8,8,7,0,14,13,0,14,9,14,8,14,8,14,13,14,13,14,13,14,13,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14050,2,1553,0,11,1,11,6,11,7,11,13,11,4,11,12,11,0,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14106,7,1554,0,12,12,0,0,6,6,10,10,11,4,5,5,2,2,9,9,7,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14108,7,1556,0,8,9,8,8,9,9,6,8,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14184,7,1567,0,6,9,4,9,3,9,2,9,2,11,7,12,0,10,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12611,7,1568,0,11,11,11,8,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14192,4,1569,0,6,6,6,6,6,4,9,9,11,5,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14193,2,1570,0,6,6,6,6,6,4,9,8,11,5,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14206,1,1574,0,6,6,6,6,6,4,9,8,11,5,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,14205,3,1575,0,6,9,6,12,6,9,9,8,11,9,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Yellow,10,8,5,3,6,2,9,3,0,0,0,0,0,0,0,Normal,14207,1,1576,0,6,6,6,5,5,4,1,1,7,7,2,2,12,11,11,4,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14210,1,1577,0,6,6,6,5,5,5,1,1,7,7,2,2,12,11,11,4,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Yellow,10,8,5,3,6,2,9,3,0,0,0,0,0,0,0,Normal,14209,1,1578,0,6,6,6,5,5,4,1,1,7,7,2,2,12,11,11,4,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14211,1,1579,0,6,6,6,6,5,5,1,1,7,7,2,2,12,12,11,11,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Yellow,10,8,5,3,6,2,9,0,0,0,0,0,0,0,0,Normal,14208,2,1580,0,6,11,6,11,5,11,1,11,7,11,2,11,12,11,11,4,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Green,9,6,3,2,0,0,0,0,0,0,0,0,0,0,0,Normal,14216,7,1581,0,6,10,5,10,2,10,7,10,13,10,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,LightBlue,10,7,0,0,0,0,0,10,0,0,0,0,0,0,0,Normal,14212,4,1582,0,6,5,6,12,3,11,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Green,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14213,2,1583,0,11,11,8,8,10,10,6,11,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14215,2,1584,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,0,6,6,0,6,6,4,4,1,1,7,7,2,2,12,12,5,5,7
None,White,7,6,8,0,0,0,0,2,0,0,0,0,0,0,0,Normal,14214,7,1585,0,11,6,10,6,12,7,9,11,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12343,1,1591,0,11,6,10,11,1,10,4,1,7,10,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13902,2,1593,0,8,8,0,0,9,9,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14313,1,1595,0,8,8,0,0,9,9,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14308,1,1599,0,12,12,2,2,5,5,7,7,1,1,4,4,11,11,10,10,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14310,2,1602,0,12,12,2,2,5,5,7,7,1,1,4,4,11,11,10,10,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13897,3,1605,0,1,9,12,9,11,9,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13901,2,1607,0,1,9,12,9,11,9,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14340,1,1615,0,1,11,6,11,7,11,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14346,1,1620,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,0,1,1,0,6,12,10,12,7,10,2,2,5,5,8,8,14,14,6
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14353,1,1622,0,4,4,5,5,7,7,0,0,1,1,3,3,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14352,1,1623,0,3,3,4,4,6,6,7,7,2,2,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14354,1,1624,0,2,5,5,3,12,5,7,6,0,1,3,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14530,1,1629,0,12,10,0,12,9,10,11,12,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14534,1,1630,0,1,12,5,7,0,9,6,7,3,13,1,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14520,1,1631,0,5,5,6,6,7,7,1,1,2,2,3,3,4,4,12,12,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14523,1,1632,0,10,11,11,1,4,1,3,13,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14528,7,1633,0,4,4,1,1,7,7,6,6,10,10,12,12,11,11,11,11,7,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14527,1,1634,0,4,4,10,10,1,1,7,7,6,6,12,12,9,9,14,14,6,0,14,12,0,14,12,14,12,14,12,14,10,14,12,14,12,14,12,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14531,2,1635,0,0,11,9,10,12,10,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14525,1,1636,0,12,12,9,9,6,6,4,4,2,2,3,10,11,11,14,14,6,0,14,14,1,14,8,14,11,14,2,14,14,14,14,14,14,14,14,3
None,Warm,9,6,7,3,4,0,0,0,0,0,0,0,0,0,0,Normal,14524,1,1637,0,12,7,5,11,2,12,3,10,7,6,8,9,14,14,14,14,5,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14526,1,1639,0,7,7,0,0,9,9,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14476,2,1640,0,12,2,4,5,9,1,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14477,1,1641,0,12,2,5,4,1,12,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14475,1,1642,0,2,12,5,4,1,12,14,14,14,14,14,14,14,14,14,14,2,0,14,12,0,14,12,14,12,14,14,14,14,14,14,14,14,14,14,2
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14550,4,1645,0,9,0,9,7,9,6,11,12,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Orange,3,10,2,0,0,0,0,4,0,0,0,0,0,0,0,Normal,14551,4,1647,0,0,0,7,7,6,6,12,12,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,ForceOriginal,14561,1,1648,0,11,11,11,1,11,8,11,13,11,1,11,8,11,12,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14592,3,1649,0,8,8,12,12,1,1,9,9,10,10,6,6,4,4,2,2,7,0,14,14,1,14,0,14,4,14,7,14,12,14,0,14,7,14,12,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14601,1,1651,0,8,8,0,0,9,9,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14598,1,1652,0,12,12,2,2,5,5,7,7,1,1,4,4,11,11,10,10,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14596,2,1653,0,1,9,12,8,11,11,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14549,2,1654,0,9,11,9,9,12,12,9,6,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14046,1,1655,1,7,3,5,7,2,6,12,7,9,4,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14047,1,1656,1,5,12,2,2,6,12,3,2,9,8,12,13,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14092,1,1657,1,0,9,9,1,6,6,2,3,12,5,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14074,1,1658,1,11,11,9,9,4,5,10,11,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14597,2,1659,0,11,11,12,12,10,10,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14332,4,1660,0,11,11,12,12,10,10,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14337,2,1662,0,11,11,12,12,10,10,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,14604,1,1663,0,6,11,6,11,5,11,1,11,7,11,2,11,12,11,11,11,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Pink,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14080,1,1664,1,2,6,8,0,6,9,11,6,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14081,1,1665,1,3,3,7,7,6,6,2,2,5,4,12,0,11,11,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14082,1,1666,1,0,7,8,9,6,6,9,1,5,12,11,11,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14083,1,1667,1,9,9,7,9,6,9,4,5,3,2,10,11,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14098,1,1670,1,8,9,6,6,5,8,3,2,10,11,9,8,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14099,1,1671,1,6,6,7,7,4,5,12,5,10,11,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14100,1,1672,1,3,3,7,7,2,2,11,11,5,13,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14101,1,1673,1,1,0,9,9,12,2,5,12,6,6,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14086,1,1676,1,5,4,0,1,7,6,3,3,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14087,1,1677,1,8,9,6,6,1,1,4,4,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14088,1,1678,1,7,0,9,9,5,4,2,1,6,6,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14089,1,1679,1,8,13,8,9,7,4,2,13,12,10,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14075,1,1682,1,8,8,9,9,6,4,5,2,12,2,10,1,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14076,1,1683,1,4,7,6,0,9,5,3,2,10,11,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14077,1,1684,1,11,11,9,8,6,6,2,2,4,4,12,8,10,11,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14078,1,1685,1,5,11,1,11,7,11,11,11,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14093,1,1688,1,6,7,0,6,9,9,6,0,4,5,7,3,11,9,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14094,1,1689,1,8,8,7,7,2,2,5,5,12,12,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14095,1,1690,1,0,3,7,12,6,6,2,2,3,5,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14056,1,1693,1,7,0,9,9,6,6,2,2,5,4,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14057,1,1694,1,5,5,9,9,7,7,6,6,2,2,12,12,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14058,1,1695,1,9,4,7,6,6,9,5,3,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14059,1,1696,1,9,1,7,9,6,9,4,10,10,7,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Green,1,6,9,2,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14060,1,1697,1,6,2,7,0,2,2,5,2,11,5,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForceOriginal,14061,1,1698,1,7,13,12,13,8,6,2,7,5,4,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
